t	x_d	y_d	theta_d	Vr	oz	Vdot
79.400000	15.880000	0.000000	0.000000	0.200000	0.000000	0.000000
79.500000	15.900000	0.000000	0.000000	0.200000	0.000000	0.000000
79.600000	15.920000	0.000000	0.000000	0.200000	0.000000	0.000000
79.700000	15.940000	0.000000	0.000000	0.200000	0.000000	0.000000
79.800000	15.960000	0.000000	0.000000	0.200000	0.000000	0.000000
79.900000	15.980000	0.000000	0.000000	0.200000	0.000000	0.000000
80.000000	16.000000	0.000000	0.000000	0.200000	0.000000	0.000000
80.100000	16.020000	0.000000	0.000000	0.200000	0.000000	0.000000
80.200000	16.040000	0.000000	0.000000	0.200000	0.000000	0.000000
80.300000	16.060000	0.000000	0.000000	0.200000	0.000000	0.000000
80.400000	16.080000	0.000000	0.000000	0.200000	0.000000	0.000000
80.500000	16.100000	0.000000	0.000000	0.200000	0.000000	0.000000
80.600000	16.120000	0.000000	0.000000	0.200000	0.000000	0.000000
80.700000	16.140000	0.000000	0.000000	0.200000	0.000000	0.000000
80.800000	16.160000	0.000000	0.000000	0.200000	0.000000	0.000000
80.900000	16.180000	0.000000	0.000000	0.200000	0.000000	0.000000
81.000000	16.200000	0.000000	0.000000	0.200000	0.000000	0.000000
81.100000	16.220000	0.000000	0.000000	0.200000	0.000000	0.000000
81.200000	16.240000	0.000000	0.000000	0.200000	0.000000	0.000000
81.300000	16.260000	0.000000	0.000000	0.200000	0.000000	0.000000
81.400000	16.280000	0.000000	0.000000	0.200000	0.000000	0.000000
81.500000	16.300000	0.000000	0.000000	0.200000	0.000000	0.000000
81.600000	16.320000	0.000000	0.000000	0.200000	0.000000	0.000000
81.700000	16.340000	0.000000	0.000000	0.200000	0.000000	0.000000
81.800000	16.360000	0.000000	0.000000	0.200000	0.000000	0.000000
81.900000	16.380000	0.000000	0.000000	0.200000	0.000000	0.000000
82.000000	16.400000	0.000000	0.000000	0.200000	0.000000	0.000000
82.100000	16.420000	0.000000	0.000000	0.200000	0.000000	0.000000
82.200000	16.440000	0.000000	0.000000	0.200000	0.000000	0.000000
82.300000	16.460000	0.000000	0.000000	0.200000	0.000000	0.000000
82.400000	16.480000	0.000000	0.000000	0.200000	0.000000	0.000000
82.500000	16.500000	0.000000	0.000000	0.200000	0.000000	0.000000
82.600000	16.520000	0.000000	0.000000	0.200000	0.000000	0.000000
82.700000	16.540000	0.000000	0.000000	0.200000	0.000000	0.000000
82.800000	16.560000	0.000000	0.000000	0.200000	0.000000	0.000000
82.900000	16.580000	0.000000	0.000000	0.200000	0.000000	0.000000
83.000000	16.600000	0.000000	0.000000	0.200000	0.000000	0.000000
83.100000	16.620000	0.000000	0.000000	0.200000	0.000000	0.000000
83.200000	16.640000	0.000000	0.000000	0.200000	0.000000	0.000000
83.300000	16.660000	0.000000	0.000000	0.200000	0.000000	0.000000
83.400000	16.680000	0.000000	0.000000	0.200000	0.000000	0.000000
83.500000	16.700000	0.000000	0.000000	0.200000	0.000000	0.000000
83.600000	16.720000	0.000000	0.000000	0.200000	0.000000	0.000000
83.700000	16.740000	0.000000	0.000000	0.200000	0.000000	0.000000
83.800000	16.760000	0.000000	0.000000	0.200000	0.000000	0.000000
83.900000	16.780000	0.000000	0.000000	0.200000	0.000000	0.000000
84.000000	16.800000	0.000000	0.000000	0.200000	0.000000	0.000000
84.100000	16.820000	0.000000	0.000000	0.200000	0.000000	0.000000
84.200000	16.840000	0.000000	0.000000	0.200000	0.000000	0.000000
84.300000	16.860000	0.000000	0.000000	0.200000	0.000000	0.000000
84.400000	16.880000	0.000000	0.000000	0.200000	0.000000	0.000000
84.500000	16.900000	0.000000	0.000000	0.200000	0.000000	0.000000
84.600000	16.920000	0.000000	0.000000	0.200000	0.000000	0.000000
84.700000	16.940000	0.000000	0.000000	0.200000	0.000000	0.000000
84.800000	16.960000	0.000000	0.000000	0.200000	0.000000	0.000000
84.900000	16.980000	0.000000	0.000000	0.200000	0.000000	0.000000
85.000000	17.000000	0.000000	0.000000	0.200000	0.000000	0.000000
85.100000	17.020000	0.000000	0.000000	0.200000	0.000000	0.000000
85.200000	17.040000	0.000000	0.000000	0.200000	0.000000	0.000000
85.300000	17.060000	0.000000	0.000000	0.200000	0.000000	0.000000
85.400000	17.080000	0.000000	0.000000	0.200000	0.000000	0.000000
85.500000	17.100000	0.000000	0.000000	0.200000	0.000000	0.000000
85.600000	17.120000	0.000000	0.000000	0.200000	0.000000	0.000000
85.700000	17.140000	0.000000	0.000000	0.200000	0.000000	0.000000
85.800000	17.160000	0.000000	0.000000	0.200000	0.000000	0.000000
85.900000	17.180000	0.000000	0.000000	0.200000	0.000000	0.000000
86.000000	17.200000	0.000000	0.000000	0.200000	0.000000	0.000000
86.100000	17.220000	0.000000	0.000000	0.200000	0.000000	0.000000
86.200000	17.240000	0.000000	0.000000	0.200000	0.000000	0.000000
86.300000	17.260000	0.000000	0.000000	0.200000	0.000000	0.000000
86.400000	17.280000	0.000000	0.000000	0.200000	0.000000	0.000000
86.500000	17.300000	0.000000	0.000000	0.200000	0.000000	0.000000
86.600000	17.320000	0.000000	0.000000	0.200000	0.000000	0.000000
86.700000	17.340000	0.000000	0.000000	0.200000	0.000000	0.000000
86.800000	17.360000	0.000000	0.000000	0.200000	0.000000	0.000000
86.900000	17.380000	0.000000	0.000000	0.200000	0.000000	0.000000
87.000000	17.400000	0.000000	0.000000	0.200000	0.000000	0.000000
87.100000	17.420000	0.000000	0.000000	0.200000	0.000000	0.000000
87.200000	17.440000	0.000000	0.000000	0.200000	0.000000	0.000000
87.300000	17.460000	0.000000	0.000000	0.200000	0.000000	0.000000
87.400000	17.480000	0.000000	0.000000	0.200000	0.000000	0.000000
87.500000	17.500000	0.000000	0.000000	0.200000	0.000000	0.000000
87.600000	17.520000	0.000000	0.000000	0.200000	0.000000	0.000000
87.700000	17.540000	0.000000	0.000000	0.200000	0.000000	0.000000
87.800000	17.560000	0.000000	0.000000	0.200000	0.000000	0.000000
87.900000	17.580000	0.000000	0.000000	0.200000	0.000000	0.000000
88.000000	17.600000	0.000000	0.000000	0.200000	0.000000	0.000000
88.100000	17.620000	0.000000	0.000000	0.200000	0.000000	0.000000
88.200000	17.640000	0.000000	0.000000	0.200000	0.000000	0.000000
88.300000	17.660000	0.000000	0.000000	0.200000	0.000000	0.000000
88.400000	17.680000	0.000000	0.000000	0.200000	0.000000	0.000000
88.500000	17.700000	0.000000	0.000000	0.200000	0.000000	0.000000
88.600000	17.720000	0.000000	0.000000	0.200000	0.000000	0.000000
88.700000	17.740000	0.000000	0.000000	0.200000	0.000000	0.000000
88.800000	17.760000	0.000000	0.000000	0.200000	0.000000	0.000000
88.900000	17.780000	0.000000	0.000000	0.200000	0.000000	0.000000
89.000000	17.800000	0.000000	0.000000	0.200000	0.000000	0.000000
89.100000	17.820000	0.000000	0.000000	0.200000	0.000000	0.000000
89.200000	17.840000	0.000000	0.000000	0.200000	0.000000	0.000000
89.300000	17.860000	0.000000	0.000000	0.200000	0.000000	0.000000
89.400000	17.880000	0.000000	0.000000	0.200000	0.000000	0.000000
89.500000	17.900000	0.000000	0.000000	0.200000	0.000000	0.000000
89.600000	17.920000	0.000000	0.000000	0.200000	0.000000	0.000000
89.700000	17.940000	0.000000	0.000000	0.200000	0.000000	0.000000
89.800000	17.960000	0.000000	0.000000	0.200000	0.000000	0.000000
89.900000	17.980000	0.000000	0.000000	0.200000	0.000000	0.000000
90.000000	18.000000	0.000000	0.000000	0.200000	0.000000	0.000000
90.100000	18.020000	0.000000	0.000000	0.200000	0.000000	0.000000
90.200000	18.040000	0.000000	0.000000	0.200000	0.000000	0.000000
90.300000	18.060000	0.000000	0.000000	0.200000	0.000000	0.000000
90.400000	18.080000	0.000000	0.000000	0.200000	0.000000	0.000000
90.500000	18.100000	0.000000	0.000000	0.200000	0.000000	0.000000
90.600000	18.120000	0.000000	0.000000	0.200000	0.000000	0.000000
90.700000	18.140000	0.000000	0.000000	0.200000	0.000000	0.000000
90.800000	18.160000	0.000000	0.000000	0.200000	0.000000	0.000000
90.900000	18.180000	0.000000	0.000000	0.200000	0.000000	0.000000
91.000000	18.200000	0.000000	0.000000	0.200000	0.000000	0.000000
91.100000	18.220000	0.000000	0.000000	0.200000	0.000000	0.000000
91.200000	18.240000	0.000000	0.000000	0.200000	0.000000	0.000000
91.300000	18.260000	0.000000	0.000000	0.200000	0.000000	0.000000
91.400000	18.280000	0.000000	0.000000	0.200000	0.000000	0.000000
91.500000	18.300000	0.000000	0.000000	0.200000	0.000000	0.000000
91.600000	18.320000	0.000000	0.000000	0.200000	0.000000	0.000000
91.700000	18.340000	0.000000	0.000000	0.200000	0.000000	0.000000
91.800000	18.360000	0.000000	0.000000	0.200000	0.000000	0.000000
91.900000	18.380000	0.000000	0.000000	0.200000	0.000000	0.000000
92.000000	18.400000	0.000000	0.000000	0.200000	0.000000	0.000000
92.100000	18.420000	0.000000	0.000000	0.200000	0.000000	0.000000
92.200000	18.440000	0.000000	0.000000	0.200000	0.000000	0.000000
92.300000	18.460000	0.000000	0.000000	0.200000	0.000000	0.000000
92.400000	18.480000	0.000000	0.000000	0.200000	0.000000	0.000000
92.500000	18.500000	0.000000	0.000000	0.200000	0.000000	0.000000
92.600000	18.520000	0.000000	0.000000	0.200000	0.000000	0.000000
92.700000	18.540000	0.000000	0.000000	0.200000	0.000000	0.000000
92.800000	18.560000	0.000000	0.000000	0.200000	0.000000	0.000000
92.900000	18.580000	0.000000	0.000000	0.200000	0.000000	0.000000
93.000000	18.600000	0.000000	0.000000	0.200000	0.000000	0.000000
93.100000	18.620000	0.000000	0.000000	0.200000	0.000000	0.000000
93.200000	18.640000	0.000000	0.000000	0.200000	0.000000	0.000000
93.300000	18.660000	0.000000	0.000000	0.200000	0.000000	0.000000
93.400000	18.680000	0.000000	0.000000	0.200000	0.000000	0.000000
93.500000	18.700000	0.000000	0.000000	0.200000	0.000000	0.000000
93.600000	18.720000	0.000000	0.000000	0.200000	0.000000	0.000000
93.700000	18.740000	0.000000	0.000000	0.200000	0.000000	0.000000
93.800000	18.760000	0.000000	0.000000	0.200000	0.000000	0.000000
93.900000	18.780000	0.000000	0.000000	0.200000	0.000000	0.000000
94.000000	18.800000	0.000000	0.000000	0.200000	0.000000	0.000000
94.100000	18.820000	0.000000	0.000000	0.200000	0.000000	0.000000
94.200000	18.840000	0.000000	0.000000	0.200000	0.000000	0.000000
94.300000	18.860000	0.000000	0.000000	0.200000	0.000000	0.000000
94.400000	18.880000	0.000000	0.000000	0.200000	0.000000	0.000000
94.500000	18.900000	0.000000	0.000000	0.200000	0.000000	0.000000
94.600000	18.920000	0.000000	0.000000	0.200000	0.000000	0.000000
94.700000	18.940000	0.000000	0.000000	0.200000	0.000000	0.000000
94.800000	18.960000	0.000000	0.000000	0.200000	0.000000	0.000000
94.900000	18.980000	0.000000	0.000000	0.200000	0.000000	0.000000
95.000000	19.000000	0.000000	0.000000	0.200000	0.000000	0.000000
95.100000	19.020000	0.000000	0.000000	0.200000	0.000000	0.000000
95.200000	19.040000	0.000000	0.000000	0.200000	0.000000	0.000000
95.300000	19.060000	0.000000	0.000000	0.200000	0.000000	0.000000
95.400000	19.080000	0.000000	0.000000	0.200000	0.000000	0.000000
95.500000	19.100000	0.000000	0.000000	0.200000	0.000000	0.000000
95.600000	19.120000	0.000000	0.000000	0.200000	0.000000	0.000000
95.700000	19.140000	0.000000	0.000000	0.200000	0.000000	0.000000
95.800000	19.160000	0.000000	0.000000	0.200000	0.000000	0.000000
95.900000	19.180000	0.000000	0.000000	0.200000	0.000000	0.000000
96.000000	19.200000	0.000000	0.000000	0.200000	0.000000	0.000000
96.100000	19.220000	0.000000	0.000000	0.200000	0.000000	0.000000
96.200000	19.240000	0.000000	0.000000	0.200000	0.000000	0.000000
96.300000	19.260000	0.000000	0.000000	0.200000	0.000000	0.000000
96.400000	19.280000	0.000000	0.000000	0.200000	0.000000	0.000000
96.500000	19.300000	0.000000	0.000000	0.200000	0.000000	0.000000
96.600000	19.320000	0.000000	0.000000	0.200000	0.000000	0.000000
96.700000	19.340000	0.000000	0.000000	0.200000	0.000000	0.000000
96.800000	19.360000	0.000000	0.000000	0.200000	0.000000	0.000000
96.900000	19.380000	0.000000	0.000000	0.200000	0.000000	0.000000
97.000000	19.400000	0.000000	0.000000	0.200000	0.000000	0.000000
97.100000	19.420000	0.000000	0.000000	0.200000	0.000000	0.000000
97.200000	19.440000	0.000000	0.000000	0.200000	0.000000	0.000000
97.300000	19.460000	0.000000	0.000000	0.200000	0.000000	0.000000
97.400000	19.480000	0.000000	0.000000	0.200000	0.000000	0.000000
97.500000	19.500000	0.000000	0.000000	0.200000	0.000000	0.000000
97.600000	19.520000	0.000000	0.000000	0.200000	0.000000	0.000000
97.700000	19.540000	0.000000	0.000000	0.200000	0.000000	0.000000
97.800000	19.560000	0.000000	0.000000	0.200000	0.000000	0.000000
97.900000	19.580000	0.000000	0.000000	0.200000	0.000000	0.000000
98.000000	19.600000	0.000000	0.000000	0.200000	0.000000	0.000000
98.100000	19.620000	0.000000	0.000000	0.200000	0.000000	0.000000
98.200000	19.640000	0.000000	0.000000	0.200000	0.000000	0.000000
98.300000	19.660000	0.000000	0.000000	0.200000	0.000000	0.000000
98.400000	19.680000	0.000000	0.000000	0.200000	0.000000	0.000000
98.500000	19.700000	0.000000	0.000000	0.200000	0.000000	0.000000
98.600000	19.720000	0.000000	0.000000	0.200000	0.000000	0.000000
98.700000	19.740000	0.000000	0.000000	0.200000	0.000000	0.000000
98.800000	19.760000	0.000000	0.000000	0.200000	0.000000	0.000000
98.900000	19.780000	0.000000	0.000000	0.200000	0.000000	0.000000
99.000000	19.800000	0.000000	0.000000	0.200000	0.000000	0.000000
99.100000	19.820000	0.000000	0.000000	0.200000	0.000000	0.000000
99.200000	19.840000	0.000000	0.000000	0.200000	0.000000	0.000000
99.300000	19.860000	0.000000	0.000000	0.200000	0.000000	0.000000
99.400000	19.880000	0.000000	0.000000	0.200000	0.000000	0.000000
99.500000	19.900000	0.000000	0.000000	0.200000	0.000000	0.000000
99.600000	19.920000	0.000000	0.000000	0.200000	0.000000	0.000000
99.700000	19.940000	0.000000	0.000000	0.200000	0.000000	0.000000
99.800000	19.960000	0.000000	0.000000	0.200000	0.000000	0.000000
99.900000	19.980000	0.000000	0.000000	0.200000	0.000000	0.000000
100.000000	20.000000	0.000000	0.000000	0.200000	0.000000	0.000000
100.100000	20.020000	0.000000	0.000000	0.200000	0.000000	0.000000
100.200000	20.040000	0.000000	0.000000	0.200000	0.000000	0.000000
100.300000	20.060000	0.000000	0.000000	0.200000	0.000000	0.000000
100.400000	20.080000	0.000000	0.000000	0.200000	0.000000	0.000000
100.500000	20.100000	0.000000	0.000000	0.200000	0.000000	0.000000
100.600000	20.120000	0.000000	0.000000	0.200000	0.000000	0.000000
100.700000	20.140000	0.000000	0.000000	0.200000	0.000000	0.000000
100.800000	20.160000	0.000000	0.000000	0.200000	0.000000	0.000000
100.900000	20.180000	0.000000	0.000000	0.200000	0.000000	0.000000
101.000000	20.200000	0.000000	0.000000	0.200000	0.000000	0.000000
101.100000	20.220000	0.000000	0.000000	0.200000	0.000000	0.000000
101.200000	20.240000	0.000000	0.000000	0.200000	0.000000	0.000000
101.300000	20.260000	0.000000	0.000000	0.200000	0.000000	0.000000
101.400000	20.280000	0.000000	0.000000	0.200000	0.000000	0.000000
101.500000	20.300000	0.000000	0.000000	0.200000	0.000000	0.000000
101.600000	20.320000	0.000000	0.000000	0.200000	0.000000	0.000000
101.700000	20.340000	0.000000	0.000000	0.200000	0.000000	0.000000
101.800000	20.360000	0.000000	0.000000	0.200000	0.000000	0.000000
101.900000	20.380000	0.000000	0.000000	0.200000	0.000000	0.000000
102.000000	20.400000	0.000000	0.000000	0.200000	0.000000	0.000000
102.100000	20.420000	0.000000	0.000000	0.200000	0.000000	0.000000
102.200000	20.440000	0.000000	0.000000	0.200000	0.000000	0.000000
102.300000	20.460000	0.000000	0.000000	0.200000	0.000000	0.000000
102.400000	20.480000	0.000000	0.000000	0.200000	0.000000	0.000000
102.500000	20.500000	0.000000	0.000000	0.200000	0.000000	0.000000
102.600000	20.520000	0.000000	0.000000	0.200000	0.000000	0.000000
102.700000	20.540000	0.000000	0.000000	0.200000	0.000000	0.000000
102.800000	20.560000	0.000000	0.000000	0.200000	0.000000	0.000000
102.900000	20.580000	0.000000	0.000000	0.200000	0.000000	0.000000
103.000000	20.600000	0.000000	0.000000	0.200000	0.000000	0.000000
103.100000	20.620000	0.000000	0.000000	0.200000	0.000000	0.000000
103.200000	20.640000	0.000000	0.000000	0.200000	0.000000	0.000000
103.300000	20.660000	0.000000	0.000000	0.200000	0.000000	0.000000
103.400000	20.680000	0.000000	0.000000	0.200000	0.000000	0.000000
103.500000	20.700000	0.000000	0.000000	0.200000	0.000000	0.000000
103.600000	20.720000	0.000000	0.000000	0.200000	0.000000	0.000000
103.700000	20.740000	0.000000	0.000000	0.200000	0.000000	0.000000
103.800000	20.760000	0.000000	0.000000	0.200000	0.000000	0.000000
103.900000	20.780000	0.000000	0.000000	0.200000	0.000000	0.000000
104.000000	20.800000	0.000000	0.000000	0.200000	0.000000	0.000000
104.100000	20.820000	0.000000	0.000000	0.200000	0.000000	0.000000
104.200000	20.840000	0.000000	0.000000	0.200000	0.000000	0.000000
104.300000	20.860000	0.000000	0.000000	0.200000	0.000000	0.000000
104.400000	20.880000	0.000000	0.000000	0.200000	-0.115607	0.000000
104.500000	20.899999	-0.000231	-0.011561	0.200000	-0.115607	0.000000
104.600000	20.919993	-0.000694	-0.023121	0.200000	-0.115607	0.000000
104.700000	20.939981	-0.001387	-0.034682	0.200000	-0.115607	0.000000
104.800000	20.959960	-0.002312	-0.046243	0.200000	-0.115607	0.000000
104.900000	20.979927	-0.003467	-0.057803	0.200000	-0.115607	0.000000
105.000000	20.999878	-0.004853	-0.069364	0.200000	-0.115607	0.000000
105.100000	21.019813	-0.006470	-0.080925	0.200000	-0.115607	0.000000
105.200000	21.039727	-0.008317	-0.092486	0.200000	-0.115607	0.000000
105.300000	21.059619	-0.010394	-0.104046	0.200000	-0.115607	0.000000
105.400000	21.079486	-0.012701	-0.115607	0.200000	-0.115607	0.000000
105.500000	21.099324	-0.015238	-0.127168	0.200000	-0.115607	0.000000
105.600000	21.119132	-0.018003	-0.138728	0.200000	-0.115607	0.000000
105.700000	21.138907	-0.020998	-0.150289	0.200000	-0.115607	0.000000
105.800000	21.158645	-0.024221	-0.161850	0.200000	-0.115607	0.000000
105.900000	21.178345	-0.027672	-0.173410	0.200000	-0.115607	0.000000
106.000000	21.198004	-0.031350	-0.184971	0.200000	-0.115607	0.000000
106.100000	21.217619	-0.035255	-0.196532	0.200000	-0.115607	0.000000
106.200000	21.237188	-0.039387	-0.208092	0.200000	-0.115607	0.000000
106.300000	21.256707	-0.043745	-0.219653	0.200000	-0.115607	0.000000
106.400000	21.276175	-0.048328	-0.231214	0.200000	-0.115607	0.000000
106.500000	21.295588	-0.053136	-0.242775	0.200000	-0.115607	0.000000
106.600000	21.314945	-0.058168	-0.254335	0.200000	-0.115607	0.000000
106.700000	21.334242	-0.063424	-0.265896	0.200000	-0.115607	0.000000
106.800000	21.353477	-0.068902	-0.277457	0.200000	-0.115607	0.000000
106.900000	21.372648	-0.074602	-0.289017	0.200000	-0.115607	0.000000
107.000000	21.391751	-0.080524	-0.300578	0.200000	-0.115607	0.000000
107.100000	21.410785	-0.086665	-0.312139	0.200000	-0.115607	0.000000
107.200000	21.429746	-0.093027	-0.323699	0.200000	-0.115607	0.000000
107.300000	21.448633	-0.099607	-0.335260	0.200000	-0.115607	0.000000
107.400000	21.467442	-0.106405	-0.346821	0.200000	-0.115607	0.000000
107.500000	21.486171	-0.113421	-0.358382	0.200000	-0.115607	0.000000
107.600000	21.504818	-0.120652	-0.369942	0.200000	-0.115607	0.000000
107.700000	21.523380	-0.128098	-0.381503	0.200000	-0.115607	0.000000
107.800000	21.541855	-0.135759	-0.393064	0.200000	-0.115607	0.000000
107.900000	21.560240	-0.143632	-0.404624	0.200000	-0.115607	0.000000
108.000000	21.578533	-0.151718	-0.416185	0.200000	-0.115607	0.000000
108.100000	21.596731	-0.160014	-0.427746	0.200000	-0.115607	0.000000
108.200000	21.614832	-0.168520	-0.439306	0.200000	-0.115607	0.000000
108.300000	21.632833	-0.177235	-0.450867	0.200000	-0.115607	0.000000
108.400000	21.650733	-0.186158	-0.462428	0.200000	-0.115607	0.000000
108.500000	21.668528	-0.195286	-0.473988	0.200000	-0.115607	0.000000
108.600000	21.686216	-0.204620	-0.485549	0.200000	-0.115607	0.000000
108.700000	21.703795	-0.214158	-0.497110	0.200000	-0.115607	0.000000
108.800000	21.721263	-0.223898	-0.508671	0.200000	-0.115607	0.000000
108.900000	21.738617	-0.233840	-0.520231	0.200000	-0.115607	0.000000
109.000000	21.755855	-0.243981	-0.531792	0.200000	-0.115607	0.000000
109.100000	21.772975	-0.254322	-0.543353	0.200000	-0.115607	0.000000
109.200000	21.789974	-0.264859	-0.554913	0.200000	-0.115607	0.000000
109.300000	21.806850	-0.275592	-0.566474	0.200000	-0.115607	0.000000
109.400000	21.823600	-0.286520	-0.578035	0.200000	-0.115607	0.000000
109.500000	21.840224	-0.297640	-0.589595	0.200000	-0.115607	0.000000
109.600000	21.856717	-0.308952	-0.601156	0.200000	-0.115607	0.000000
109.700000	21.873079	-0.320454	-0.612717	0.200000	-0.115607	0.000000
109.800000	21.889307	-0.332144	-0.624277	0.200000	-0.115607	0.000000
109.900000	21.905398	-0.344021	-0.635838	0.200000	-0.115607	0.000000
110.000000	21.921351	-0.356084	-0.647399	0.200000	-0.115607	0.000000
110.100000	21.937164	-0.368329	-0.658960	0.200000	-0.115607	0.000000
110.200000	21.952834	-0.380757	-0.670520	0.200000	-0.115607	0.000000
110.300000	21.968359	-0.393366	-0.682081	0.200000	-0.115607	0.000000
110.400000	21.983738	-0.406152	-0.693642	0.200000	-0.115607	0.000000
110.500000	21.998967	-0.419116	-0.705202	0.200000	-0.115607	0.000000
110.600000	22.014046	-0.432255	-0.716763	0.200000	-0.115607	0.000000
110.700000	22.028972	-0.445567	-0.728324	0.200000	-0.115607	0.000000
110.800000	22.043743	-0.459052	-0.739884	0.200000	-0.115607	0.000000
110.900000	22.058357	-0.472705	-0.751445	0.200000	-0.115607	0.000000
111.000000	22.072812	-0.486527	-0.763006	0.200000	-0.115607	0.000000
111.100000	22.087107	-0.500516	-0.774566	0.200000	-0.115607	0.000000
111.200000	22.101238	-0.514668	-0.786127	0.200000	-0.115607	0.000000
111.300000	22.115206	-0.528983	-0.797688	0.200000	-0.115607	0.000000
111.400000	22.129007	-0.543458	-0.809249	0.200000	-0.115607	0.000000
111.500000	22.142639	-0.558092	-0.820809	0.200000	-0.115607	0.000000
111.600000	22.156102	-0.572883	-0.832370	0.200000	-0.115607	0.000000
111.700000	22.169392	-0.587828	-0.843931	0.200000	-0.115607	0.000000
111.800000	22.182509	-0.602926	-0.855491	0.200000	-0.115607	0.000000
111.900000	22.195451	-0.618174	-0.867052	0.200000	-0.115607	0.000000
112.000000	22.208215	-0.633571	-0.878613	0.200000	-0.115607	0.000000
112.100000	22.220801	-0.649115	-0.890173	0.200000	-0.115607	0.000000
112.200000	22.233206	-0.664803	-0.901734	0.200000	-0.115607	0.000000
112.300000	22.245429	-0.680634	-0.913295	0.200000	-0.115607	0.000000
112.400000	22.257468	-0.696604	-0.924855	0.200000	-0.115607	0.000000
112.500000	22.269321	-0.712713	-0.936416	0.200000	-0.115607	0.000000
112.600000	22.280988	-0.728958	-0.947977	0.200000	-0.115607	0.000000
112.700000	22.292466	-0.745336	-0.959538	0.200000	-0.115607	0.000000
112.800000	22.303754	-0.761846	-0.971098	0.200000	-0.115607	0.000000
112.900000	22.314850	-0.778486	-0.982659	0.200000	-0.115607	0.000000
113.000000	22.325753	-0.795253	-0.994220	0.200000	-0.115607	0.000000
113.100000	22.336461	-0.812144	-1.005780	0.200000	-0.115607	0.000000
113.200000	22.346974	-0.829158	-1.017341	0.200000	-0.115607	0.000000
113.300000	22.357289	-0.846293	-1.028902	0.200000	-0.115607	0.000000
113.400000	22.367406	-0.863546	-1.040462	0.200000	-0.115607	0.000000
113.500000	22.377322	-0.880914	-1.052023	0.200000	-0.115607	0.000000
113.600000	22.387037	-0.898396	-1.063584	0.200000	-0.115607	0.000000
113.700000	22.396549	-0.915990	-1.075145	0.200000	-0.115607	0.000000
113.800000	22.405857	-0.933692	-1.086705	0.200000	-0.115607	0.000000
113.900000	22.414960	-0.951500	-1.098266	0.200000	-0.115607	0.000000
114.000000	22.423856	-0.969412	-1.109827	0.200000	-0.115607	0.000000
114.100000	22.432545	-0.987426	-1.121387	0.200000	-0.115607	0.000000
114.200000	22.441025	-1.005540	-1.132948	0.200000	-0.115607	0.000000
114.300000	22.449295	-1.023750	-1.144509	0.200000	-0.115607	0.000000
114.400000	22.457353	-1.042054	-1.156069	0.200000	-0.115607	0.000000
114.500000	22.465200	-1.060451	-1.167630	0.200000	-0.115607	0.000000
114.600000	22.472834	-1.078937	-1.179191	0.200000	-0.115607	0.000000
114.700000	22.480253	-1.097510	-1.190751	0.200000	-0.115607	0.000000
114.800000	22.487457	-1.116167	-1.202312	0.200000	-0.115607	0.000000
114.900000	22.494445	-1.134907	-1.213873	0.200000	-0.115607	0.000000
115.000000	22.501215	-1.153726	-1.225434	0.200000	-0.115607	0.000000
115.100000	22.507768	-1.172622	-1.236994	0.200000	-0.115607	0.000000
115.200000	22.514102	-1.191593	-1.248555	0.200000	-0.115607	0.000000
115.300000	22.520216	-1.210635	-1.260116	0.200000	-0.115607	0.000000
115.400000	22.526110	-1.229747	-1.271676	0.200000	-0.115607	0.000000
115.500000	22.531782	-1.248926	-1.283237	0.200000	-0.115607	0.000000
115.600000	22.537232	-1.268169	-1.294798	0.200000	-0.115607	0.000000
115.700000	22.542460	-1.287474	-1.306358	0.200000	-0.115607	0.000000
115.800000	22.547463	-1.306838	-1.317919	0.200000	-0.115607	0.000000
115.900000	22.552243	-1.326258	-1.329480	0.200000	-0.115607	0.000000
116.000000	22.556798	-1.345732	-1.341040	0.200000	-0.115607	0.000000
116.100000	22.561127	-1.365258	-1.352601	0.200000	-0.115607	0.000000
116.200000	22.565230	-1.384833	-1.364162	0.200000	-0.115607	0.000000
116.300000	22.569107	-1.404453	-1.375723	0.200000	-0.115607	0.000000
116.400000	22.572757	-1.424118	-1.387283	0.200000	-0.115607	0.000000
116.500000	22.576179	-1.443823	-1.398844	0.200000	-0.115607	0.000000
116.600000	22.579373	-1.463566	-1.410405	0.200000	-0.115607	0.000000
116.700000	22.582339	-1.483345	-1.421965	0.200000	-0.115607	0.000000
116.800000	22.585076	-1.503157	-1.433526	0.200000	-0.115607	0.000000
116.900000	22.587583	-1.522999	-1.445087	0.200000	-0.115607	0.000000
117.000000	22.589861	-1.542869	-1.456647	0.200000	-0.115607	0.000000
117.100000	22.591909	-1.562764	-1.468208	0.200000	-0.115607	0.000000
117.200000	22.593727	-1.582681	-1.479769	0.200000	-0.115607	0.000000
117.300000	22.595315	-1.602618	-1.491329	0.200000	-0.115607	0.000000
117.400000	22.596672	-1.622572	-1.502890	0.200000	-0.115607	0.000000
117.500000	22.597798	-1.642540	-1.514451	0.200000	-0.115607	0.000000
117.600000	22.598694	-1.662520	-1.526012	0.200000	-0.115607	0.000000
117.700000	22.599358	-1.682509	-1.537572	0.200000	-0.115607	0.000000
117.800000	22.599791	-1.702504	-1.549133	0.200000	-0.115607	0.000000
117.900000	22.599993	-1.722503	-1.560694	0.200000	-0.115607	0.000000
118.000000	22.599964	-1.742503	-1.572254	0.200000	0.000000	0.000000
